model,attribution_method,example_id,warning_type,details
BanglaBERT,Integrated Gradients,931,word_reconstruction_mismatch,"reconstructed length=23, original length=32"
BanglaBERT,Integrated Gradients,932,word_reconstruction_mismatch,"reconstructed length=50, original length=56"
BanglaBERT,Integrated Gradients,933,word_reconstruction_mismatch,"reconstructed length=43, original length=50"
BanglaBERT,Integrated Gradients,934,word_reconstruction_mismatch,"reconstructed length=260, original length=305"
BanglaBERT,Integrated Gradients,935,word_reconstruction_mismatch,"reconstructed length=54, original length=64"
BanglaBERT,Integrated Gradients,936,word_reconstruction_mismatch,"reconstructed length=66, original length=79"
BanglaBERT,Integrated Gradients,937,word_reconstruction_mismatch,"reconstructed length=24, original length=31"
BanglaBERT,Integrated Gradients,938,word_reconstruction_mismatch,"reconstructed length=31, original length=37"
BanglaBERT,Integrated Gradients,939,word_reconstruction_mismatch,"reconstructed length=53, original length=65"
BanglaBERT,Integrated Gradients,940,word_reconstruction_mismatch,"reconstructed length=58, original length=71"
BanglaBERT,Integrated Gradients,941,word_reconstruction_mismatch,"reconstructed length=62, original length=74"
BanglaBERT,Integrated Gradients,942,word_reconstruction_mismatch,"reconstructed length=34, original length=46"
BanglaBERT,Integrated Gradients,943,word_reconstruction_mismatch,"reconstructed length=17, original length=20"
BanglaBERT,Integrated Gradients,944,word_reconstruction_mismatch,"reconstructed length=52, original length=55"
BanglaBERT,Integrated Gradients,945,word_reconstruction_mismatch,"reconstructed length=23, original length=29"
BanglaBERT,Integrated Gradients,946,word_reconstruction_mismatch,"reconstructed length=82, original length=99"
BanglaBERT,Integrated Gradients,947,word_reconstruction_mismatch,"reconstructed length=67, original length=76"
BanglaBERT,Integrated Gradients,948,word_reconstruction_mismatch,"reconstructed length=160, original length=194"
BanglaBERT,Integrated Gradients,949,word_reconstruction_mismatch,"reconstructed length=179, original length=210"
BanglaBERT,Integrated Gradients,950,word_reconstruction_mismatch,"reconstructed length=19, original length=23"
BanglaBERT,Integrated Gradients,951,word_reconstruction_mismatch,"reconstructed length=96, original length=118"
BanglaBERT,Integrated Gradients,952,word_reconstruction_mismatch,"reconstructed length=14, original length=16"
BanglaBERT,Integrated Gradients,953,word_reconstruction_mismatch,"reconstructed length=77, original length=101"
BanglaBERT,Integrated Gradients,954,word_reconstruction_mismatch,"reconstructed length=105, original length=121"
BanglaBERT,Integrated Gradients,955,word_reconstruction_mismatch,"reconstructed length=15, original length=17"
BanglaBERT,Integrated Gradients,956,word_reconstruction_mismatch,"reconstructed length=11, original length=13"
BanglaBERT,Integrated Gradients,957,word_reconstruction_mismatch,"reconstructed length=70, original length=85"
BanglaBERT,Integrated Gradients,958,word_reconstruction_mismatch,"reconstructed length=59, original length=72"
BanglaBERT,Integrated Gradients,959,word_reconstruction_mismatch,"reconstructed length=44, original length=53"
BanglaBERT,Integrated Gradients,960,word_reconstruction_mismatch,"reconstructed length=44, original length=54"
BanglaBERT,Integrated Gradients,961,word_reconstruction_mismatch,"reconstructed length=52, original length=59"
BanglaBERT,Integrated Gradients,962,word_reconstruction_mismatch,"reconstructed length=12, original length=14"
BanglaBERT,Integrated Gradients,963,word_reconstruction_mismatch,"reconstructed length=21, original length=24"
BanglaBERT,Integrated Gradients,964,word_reconstruction_mismatch,"reconstructed length=28, original length=34"
BanglaBERT,Integrated Gradients,965,word_reconstruction_mismatch,"reconstructed length=50, original length=60"
BanglaBERT,Integrated Gradients,966,word_reconstruction_mismatch,"reconstructed length=204, original length=251"
BanglaBERT,Integrated Gradients,967,word_reconstruction_mismatch,"reconstructed length=254, original length=304"
BanglaBERT,Integrated Gradients,968,word_reconstruction_mismatch,"reconstructed length=141, original length=176"
BanglaBERT,Integrated Gradients,969,word_reconstruction_mismatch,"reconstructed length=10, original length=12"
BanglaBERT,Integrated Gradients,970,word_reconstruction_mismatch,"reconstructed length=220, original length=272"
BanglaBERT,Integrated Gradients,971,word_reconstruction_mismatch,"reconstructed length=24, original length=29"
BanglaBERT,Integrated Gradients,972,word_reconstruction_mismatch,"reconstructed length=46, original length=56"
BanglaBERT,Integrated Gradients,973,word_reconstruction_mismatch,"reconstructed length=29, original length=35"
BanglaBERT,Integrated Gradients,974,word_reconstruction_mismatch,"reconstructed length=38, original length=47"
BanglaBERT,Integrated Gradients,975,word_reconstruction_mismatch,"reconstructed length=84, original length=111"
BanglaBERT,Integrated Gradients,976,word_reconstruction_mismatch,"reconstructed length=16, original length=19"
BanglaBERT,Integrated Gradients,977,word_reconstruction_mismatch,"reconstructed length=197, original length=233"
BanglaBERT,Integrated Gradients,978,word_reconstruction_mismatch,"reconstructed length=49, original length=59"
BanglaBERT,Integrated Gradients,979,word_reconstruction_mismatch,"reconstructed length=193, original length=233"
BanglaBERT,Integrated Gradients,980,word_reconstruction_mismatch,"reconstructed length=99, original length=115"
BanglaBERT,Integrated Gradients,981,word_reconstruction_mismatch,"reconstructed length=41, original length=49"
BanglaBERT,Integrated Gradients,982,word_reconstruction_mismatch,"reconstructed length=268, original length=324"
BanglaBERT,Integrated Gradients,983,word_reconstruction_mismatch,"reconstructed length=36, original length=46"
BanglaBERT,Integrated Gradients,984,word_reconstruction_mismatch,"reconstructed length=21, original length=24"
BanglaBERT,Integrated Gradients,985,word_reconstruction_mismatch,"reconstructed length=46, original length=52"
BanglaBERT,Integrated Gradients,986,word_reconstruction_mismatch,"reconstructed length=32, original length=35"
BanglaBERT,Integrated Gradients,987,word_reconstruction_mismatch,"reconstructed length=78, original length=92"
BanglaBERT,Integrated Gradients,988,word_reconstruction_mismatch,"reconstructed length=53, original length=65"
BanglaBERT,Integrated Gradients,989,word_reconstruction_mismatch,"reconstructed length=18, original length=23"
BanglaBERT,Integrated Gradients,990,word_reconstruction_mismatch,"reconstructed length=28, original length=37"
BanglaBERT,Integrated Gradients,991,word_reconstruction_mismatch,"reconstructed length=90, original length=108"
BanglaBERT,Integrated Gradients,992,word_reconstruction_mismatch,"reconstructed length=45, original length=54"
BanglaBERT,Integrated Gradients,993,word_reconstruction_mismatch,"reconstructed length=34, original length=43"
BanglaBERT,Integrated Gradients,994,word_reconstruction_mismatch,"reconstructed length=53, original length=65"
BanglaBERT,Integrated Gradients,995,word_reconstruction_mismatch,"reconstructed length=48, original length=60"
BanglaBERT,Integrated Gradients,996,word_reconstruction_mismatch,"reconstructed length=44, original length=51"
BanglaBERT,Integrated Gradients,997,word_reconstruction_mismatch,"reconstructed length=156, original length=194"
BanglaBERT,Integrated Gradients,998,word_reconstruction_mismatch,"reconstructed length=98, original length=118"
BanglaBERT,Integrated Gradients,999,word_reconstruction_mismatch,"reconstructed length=34, original length=39"
BanglaBERT,Integrated Gradients,1000,word_reconstruction_mismatch,"reconstructed length=39, original length=49"
BanglaBERT,Integrated Gradients,1001,word_reconstruction_mismatch,"reconstructed length=57, original length=69"
BanglaBERT,Integrated Gradients,1002,word_reconstruction_mismatch,"reconstructed length=71, original length=85"
BanglaBERT,Integrated Gradients,1003,word_reconstruction_mismatch,"reconstructed length=226, original length=280"
BanglaBERT,Integrated Gradients,1004,word_reconstruction_mismatch,"reconstructed length=97, original length=117"
BanglaBERT,Integrated Gradients,1005,word_reconstruction_mismatch,"reconstructed length=58, original length=71"
BanglaBERT,Integrated Gradients,1006,word_reconstruction_mismatch,"reconstructed length=16, original length=18"
BanglaBERT,Integrated Gradients,1008,word_reconstruction_mismatch,"reconstructed length=21, original length=23"
BanglaBERT,Integrated Gradients,1009,word_reconstruction_mismatch,"reconstructed length=14, original length=16"
BanglaBERT,Integrated Gradients,1010,word_reconstruction_mismatch,"reconstructed length=28, original length=33"
BanglaBERT,Integrated Gradients,1011,word_reconstruction_mismatch,"reconstructed length=25, original length=29"
BanglaBERT,Integrated Gradients,1012,word_reconstruction_mismatch,"reconstructed length=8, original length=10"
BanglaBERT,Integrated Gradients,1013,word_reconstruction_mismatch,"reconstructed length=25, original length=31"
BanglaBERT,Integrated Gradients,1014,word_reconstruction_mismatch,"reconstructed length=20, original length=25"
BanglaBERT,Integrated Gradients,1015,word_reconstruction_mismatch,"reconstructed length=19, original length=23"
BanglaBERT,Integrated Gradients,1016,word_reconstruction_mismatch,"reconstructed length=41, original length=51"
BanglaBERT,Integrated Gradients,1017,word_reconstruction_mismatch,"reconstructed length=40, original length=47"
BanglaBERT,Integrated Gradients,1018,word_reconstruction_mismatch,"reconstructed length=24, original length=30"
BanglaBERT,Integrated Gradients,1019,word_reconstruction_mismatch,"reconstructed length=53, original length=64"
BanglaBERT,Integrated Gradients,1020,word_reconstruction_mismatch,"reconstructed length=25, original length=31"
BanglaBERT,Integrated Gradients,1021,word_reconstruction_mismatch,"reconstructed length=35, original length=40"
BanglaBERT,Integrated Gradients,1022,word_reconstruction_mismatch,"reconstructed length=28, original length=33"
BanglaBERT,Integrated Gradients,1023,word_reconstruction_mismatch,"reconstructed length=10, original length=11"
BanglaBERT,Integrated Gradients,1024,word_reconstruction_mismatch,"reconstructed length=68, original length=81"
BanglaBERT,Integrated Gradients,1025,word_reconstruction_mismatch,"reconstructed length=17, original length=21"
BanglaBERT,Integrated Gradients,1026,word_reconstruction_mismatch,"reconstructed length=94, original length=121"
BanglaBERT,Integrated Gradients,1027,word_reconstruction_mismatch,"reconstructed length=190, original length=237"
BanglaBERT,Integrated Gradients,1028,word_reconstruction_mismatch,"reconstructed length=27, original length=32"
BanglaBERT,Integrated Gradients,1029,word_reconstruction_mismatch,"reconstructed length=9, original length=11"
BanglaBERT,Integrated Gradients,1030,word_reconstruction_mismatch,"reconstructed length=36, original length=41"
BanglaBERT,Integrated Gradients,1031,word_reconstruction_mismatch,"reconstructed length=228, original length=277"
BanglaBERT,Integrated Gradients,1032,word_reconstruction_mismatch,"reconstructed length=22, original length=26"
BanglaBERT,Integrated Gradients,1033,word_reconstruction_mismatch,"reconstructed length=31, original length=36"
BanglaBERT,Integrated Gradients,1034,word_reconstruction_mismatch,"reconstructed length=19, original length=22"
BanglaBERT,Integrated Gradients,1035,word_reconstruction_mismatch,"reconstructed length=15, original length=17"
BanglaBERT,Integrated Gradients,1036,word_reconstruction_mismatch,"reconstructed length=39, original length=47"
BanglaBERT,Integrated Gradients,1037,word_reconstruction_mismatch,"reconstructed length=42, original length=50"
BanglaBERT,Integrated Gradients,1038,word_reconstruction_mismatch,"reconstructed length=6, original length=7"
BanglaBERT,Integrated Gradients,1039,word_reconstruction_mismatch,"reconstructed length=23, original length=27"
BanglaBERT,Integrated Gradients,1040,word_reconstruction_mismatch,"reconstructed length=40, original length=52"
BanglaBERT,Integrated Gradients,1041,word_reconstruction_mismatch,"reconstructed length=16, original length=19"
BanglaBERT,Integrated Gradients,1042,word_reconstruction_mismatch,"reconstructed length=70, original length=85"
BanglaBERT,Integrated Gradients,1043,word_reconstruction_mismatch,"reconstructed length=423, original length=688"
BanglaBERT,Integrated Gradients,1044,word_reconstruction_mismatch,"reconstructed length=48, original length=58"
BanglaBERT,Integrated Gradients,1045,word_reconstruction_mismatch,"reconstructed length=30, original length=39"
